Entity,Year,Birth rate - Sex: all - Age: all - Variant: estimates,Death rate - Sex: all - Age: all - Variant: estimates,Population - Sex: all - Age: all - Variant: estimates,GDP per capita,"Age-standardized death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: all ages",Share of population living in urban areas,Projected share of population living in urban areas,Total number of international immigrants,Gender Inequality Index,Fertility rate - Sex: all - Age: all - Variant: estimates,Total days of leave available for the father,Population - Sex: all - Age: all - Variant: estimates_population-with-un-projections.csv,Population - Sex: all - Age: all - Variant: medium,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","GDP per capita, PPP (constant 2017 international $)",Public spending on education as a share of GDP,Minutes spent on leisure - women (OECD Gender data (2020)),Minutes spent on leisure - men (OECD Gender data (2020)),Population (historical),World regions according to OWID,"Physicians (per 1,000 people)",Total days of leave available for the mother,Average annual working hours per worker,Gender Development Index,Human Development Index
Chile,2004,14.415,5.14,16187322,16478.973,10.696841,,,,0.392,1.844,0,16187322,,39.244,17571.025,3.54307,,,16187322,,0.984,126,2232,0.944,0.787
Chile,2005,14.23,5.238,16348781,17137.486,10.191915,78.77925,,276360,0.378,1.825,0,16348781,,40.16,18415.756,3.28017,,,16348781,,0.981,126,2157,0.946,0.795
Chile,2006,13.995,5.377,16509198,17920.803,10.633658,,,,0.382,1.798,4,16509198,,41.317,19339.488,3.04015,,,16509198,,1.042,126,2165,0.947,0.796
Chile,2007,14.194,5.494,16671572,18487.9,10.835838,,,,0.377,1.826,7,16671572,,42.262,20140.53,3.23316,,,16671572,,1.039,126,2128,0.946,0.801
Chile,2008,14.353,5.617,16838987,18804.03,12.029742,,,,0.371,1.85,7,16838987,,44.207,20695.562,3.7919,,,16838987,,1.042,126,2095,0.949,0.812
Chile,2009,14.363,5.687,17009728,18184.48,12.164963,,,,0.357,1.855,7,17009728,,44.645,20255.1,4.25476,,,17009728,,1.033,126,2074,0.957,0.811
Chile,2010,14.23,5.76,17181462,18909.848,11.120078,80.51294,,375388,0.351,1.844,7,17181462,,45.501,21225.104,4.18954,,,17181462,,1.438,126,2070,0.955,0.813
Chile,2011,14.017,5.888,17351811,19705,11.084684,,,,0.335,1.823,7,17351811,,47.525,22323.723,4.06173,,,17351811,,1.591,126,2047,0.96,0.816
Chile,2012,13.776,6.092,17519114,20690.797,9.916221,,,,0.328,1.798,49,17519114,,47.775,23467.979,,,,17519114,,1.753,210,2024,0.96,0.824
Chile,2013,13.622,6.058,17687006,21171.06,9.236816,,,,0.309,1.786,49,17687006,,47.91,24011.592,4.54814,,,17687006,,1.887,210,2015,0.963,0.837
Chile,2014,13.473,6.119,17864191,21337.76,9.356715,,,,0.293,1.774,49,17864191,,48.564,24197.184,4.75168,,,17864191,,2.036,210,1990,0.963,0.841
Chile,2015,13.147,6.106,18047628,21574.018,9.420406,81.350815,,639724,0.288,1.737,49,18047628,,48.431,24464.746,4.9039,,,18047628,,2.159,210,1988,0.964,0.846
Chile,2016,12.685,6.086,18267225,21715.713,9.389243,,,,0.27,1.686,49,18267225,,48.194,24599.375,5.36647,,,18267225,,2.31,210,1974,0.962,0.851
Chile,2017,11.763,6.037,18558865,21709.428,9.297006,,,,0.252,1.563,49,18558865,,48.72,24546.912,5.43279,,,18558865,,2.455,210,1974,0.966,0.854
Chile,2018,11.698,6.196,18893186,22175.664,8.913874,,,,0.219,1.543,49,18893186,,49.287,25071.99,5.47306,,,18893186,,2.595,210,,0.966,0.856
Chile,2019,10.94,6.46,19197747,21924.408,9.117418,,,,0.214,1.43,49,19197747,,49.451,24809.861,5.62631,,,19197747,,2.649,210,,0.968,0.859
Chile,2020,10.097,7.393,19370619,20205.87,7.5633097,81.760445,81.760445,1645015,0.22,1.307,49,19370619,,45.459,22970.55,5.62993,,,19370619,,2.808,210,,0.969,0.849
Chile,2021,9.07,7.655,19456323,22324.96,7.4671283,,,,0.197,1.176,49,19456323,,46.599,25412.752,4.99924,,,19456323,,2.973,210,,0.969,0.856
Chile,2022,9.672,7.573,19553032,22740.72,,,,,0.19,1.255,49,19553032,,50.043,25886.121,,,,19553032,,,210,,0.973,0.86
Chile,2023,8.963,6.495,19658834,,,,,,,1.167,49,19658834,,,,,,,19658834,South America,,210,,,
Colombia,1990,26.899,5.863,32440064,7693,2.9101338,71.79566,,104277,,2.995,0,32440064,,,8434.959,,,,32440064,,0.803,56,1969,,0.614
Colombia,1991,26.755,5.9,33098371,7713.022,3.2275505,,,,,2.982,0,33098371,,51.171,8430.223,,,,33098371,,0.859,84,1958.9745,0.967,0.622
Colombia,1992,26.628,5.96,33760570,7888.1055,3.4870713,,,,,2.983,0,33760570,,51.6,8598.992,,,,33760570,,0.917,84,1949,0.99,0.631
Colombia,1993,26.486,5.892,34441479,8180.8706,3.4666057,,,,,2.978,0,34441479,,52.259,8885.187,,,,34441479,,0.958,84,1961.9569,0.945,0.637
Colombia,1994,25.979,5.805,35127408,8447.857,3.7305968,,,,,2.937,0,35127408,,52.997,9220.502,,,,35127408,,1.003,84,1975,0.975,0.643
Colombia,1995,25.107,5.697,35804671,8735.884,3.4581857,74.451866,,106943,,2.85,0,35804671,,53.642,9518.26,,,,35804671,,1.049,84,1970.2328,0.978,0.647
Colombia,1996,24.305,5.586,36462740,8770.583,3.573257,,,,,2.768,0,36462740,,53.747,9538.272,,,,36462740,,1.09,84,1965.4771,0.975,0.654
Colombia,1997,23.964,5.482,37121156,8952.473,3.550304,,,,,2.743,0,37121156,,54.108,9691.028,,,,37121156,,1.133,84,1960.7328,0.979,0.661
Colombia,1998,23.629,5.432,37792170,8863.262,5.6691356,,,,,2.717,0,37792170,,53.984,9578.656,3.92644,,,37792170,,1.18,84,1956,0.993,0.666
Colombia,1999,22.886,5.5,38454863,8382.14,5.8505244,,,,,2.637,0,38454863,,53.004,9023.621,4.4408,,,38454863,,1.218,84,1956,0.998,0.665
Colombia,2000,22.258,5.574,39089939,8496.792,6.2269964,76.613396,,109609,,2.574,0,39089939,,53.301,9138.319,3.51121,,,39089939,,1.26,84,1956,0.998,0.672
Colombia,2001,21.722,5.531,39709264,8528.033,6.273778,,,,,2.522,0,39709264,,53.4,9146.405,3.70868,,,39709264,,1.285,84,1956,0.976,0.674
Colombia,2002,21.352,5.46,40324683,8630.542,5.969039,,,,0.501,2.489,0,40324683,,52.357,9232.627,,,,40324683,,1.317,84,2032.2886,0.993,0.676
Colombia,2003,20.928,5.242,40937426,8855.218,5.6989894,,,,0.489,2.45,10,40937426,,53.719,9453.328,,,,40937426,,1.348,84,2016.2488,0.99,0.683
Colombia,2004,20.278,5.151,41543177,9211.279,5.5440803,,,,0.487,2.384,10,41543177,,52.959,9816.277,,,,41543177,,1.387,84,2004.2563,0.988,0.689
Colombia,2005,19.579,5.085,42128977,9524.723,5.0846434,77.85386,,106523,0.487,2.309,10,42128977,,51.15,10150.708,,,,42128977,,1.429,84,2013.9287,0.987,0.701
Colombia,2006,18.965,5.042,42691081,10039.684,5.1722507,,,,0.491,2.241,10,42691081,,50.566,10692.728,,,,42691081,,1.467,84,2036.0232,0.969,0.703
Colombia,2007,18.552,5.065,43235374,10602.305,5.092456,,,,0.492,2.195,10,43235374,,49.987,11272.578,,,,43235374,,1.509,84,2058.3601,0.992,0.715
Colombia,2008,18.191,5.013,43758804,10846.737,5.0926776,,,,0.481,2.155,10,43758804,,50.377,11507.525,,,,43758804,,1.561,84,2080.9419,0.987,0.722
Colombia,2009,17.656,5.029,44271541,10894.103,5.0677786,,,,0.474,2.096,10,44271541,,53.924,11507.717,,,,44271541,,1.616,84,2049.5647,0.991,0.728
Colombia,2010,16.93,5.012,44777325,11191.687,4.6406293,79.13809,,130309,0.452,2.01,10,44777325,,54.419,11890.203,,,,44777325,,1.664,84,2039.0653,0.991,0.732
Colombia,2011,16.321,5.019,45259614,11788,4.4420424,,,,0.452,1.938,10,45259614,,54.948,12578.016,,,,45259614,,1.726,84,2040.173,0.991,0.738
Colombia,2012,15.986,4.977,45715807,12129.81,4.547602,,,,0.45,1.899,10,45715807,,56.015,12934.966,,,,45715807,,1.785,98,2021.057,0.992,0.739
Colombia,2013,15.63,5.033,46151584,12633.481,4.376119,,,,0.448,1.86,10,46151584,,55.308,13465.075,,,,46151584,,1.853,98,2000.6594,0.993,0.75
Colombia,2014,15.258,5.145,46565426,12981.565,4.431911,,,,0.421,1.822,10,46565426,,55.009,13938.231,,,,46565426,,1.93,98,1991.9746,0.992,0.755
Colombia,2015,14.764,5.252,46969937,13237.291,4.7837954,80.433395,,159407,0.417,1.771,10,46969937,,55.265,14215.688,,,,46969937,,1.991,98,1997.748,0.992,0.758
Colombia,2016,14.271,5.31,47437513,13367.445,4.985958,,,,0.415,1.719,10,47437513,,54.728,14358.168,,,,47437513,,2.057,98,1997.748,0.992,0.763
Colombia,2017,14.177,5.315,48131076,13380.643,5.3531585,,,,0.418,1.717,10,48131076,,54.351,14334.915,,,,48131076,,2.131,126,1997.748,0.992,0.765
Colombia,2018,14.195,5.35,49024463,13485.702,5.563966,,,,0.409,1.715,10,49024463,,53.255,14426.435,,,,49024463,,2.202,126,,0.991,0.766
Colombia,2019,14.218,5.38,49907987,13603.993,5.5909615,,,,0.408,1.71,10,49907987,,52.402,14616.135,,,,49907987,,2.259,126,,0.991,0.768
Colombia,2020,14.106,6.621,50629997,12377.135,5.167012,81.50309,81.50309,1905393,0.417,1.694,10,50629997,,51.122,13358.298,,,,50629997,,2.325,126,,0.988,0.756
Colombia,2021,13.947,7.869,51188174,13553.399,5.680972,,,,0.416,1.68,56,51188174,,51.693,14661.213,,,,51188174,,2.362,126,,0.999,0.752
Colombia,2022,13.731,5.881,51737944,14468.964,,,,,0.392,1.663,56,51737944,,50.942,15616.752,,,,51737944,,,126,,0.998,0.758
Colombia,2023,13.475,5.398,52321152,,,,,,,1.645,56,52321152,,,,,,,52321152,South America,,126,,,
Costa Rica,1990,26.653,3.676,3121707,7567,6.1187735,67.389404,,417628,,3.167,0,3121707,,,9810.552,,,,3121707,,1.26,120,2363.5396,,0.659
Costa Rica,1991,25.702,3.684,3202181,7552.3623,4.7636967,,,,,3.075,0,3202181,,33.21,9781.46,,,,3202181,,,120,2278.2588,,0.662
Costa Rica,1992,24.958,3.696,3284261,8038.7676,5.4256687,,,,,3.001,0,3284261,,32.469,10416.108,,,,3284261,,,120,2364.5488,,0.673
Costa Rica,1993,24.274,3.779,3367436,8363.483,5.985612,,,,,2.928,0,3367436,,33.369,10882.049,,,,3367436,,0.883,120,2352.4185,,0.681
Costa Rica,1994,23.638,3.837,3451122,8479.568,5.5985775,,,,,2.857,0,3451122,,34.494,11100.709,,,,3451122,,0.845,120,2376.1067,,0.684
Costa Rica,1995,22.977,3.859,3535181,8576.423,6.536738,69.72825,,364287,,2.779,0,3535181,,35.382,11290.96,3.35272,,,3535181,,0.854,120,2350.7129,,0.69
Costa Rica,1996,22.189,3.926,3619014,8446.781,6.2237673,,,,,2.681,0,3619014,,33.861,11182.4795,3.89072,,,3619014,,0.864,120,2392.572,,0.692
Costa Rica,1997,21.481,3.934,3701712,8683.948,5.5621753,,,,,2.589,0,3701712,,36.895,11532.463,,,,3701712,,0.872,120,2371.2124,,0.699
Costa Rica,1998,21.041,3.914,3782840,9053.852,6.3878236,,,,,2.527,0,3782840,,39.202,12092.476,,,,3782840,,0.901,120,2362.2837,,0.705
Costa Rica,1999,20.736,3.926,3862104,9183.8955,6.483887,,,,,2.481,0,3862104,,39.685,12343.711,5.39436,,,3862104,,1.719,120,2376.1733,,0.707
Costa Rica,2000,20.237,3.916,3937737,9319.767,6.438037,72.243164,,310946,0.443,2.413,0,3937737,,38.384,12570.696,4.66695,,,3937737,,1.308,120,2367.5845,0.935,0.709
Costa Rica,2001,19.408,3.893,4008950,9451.615,5.2532487,,,,0.408,2.312,0,4008950,,41.311,12771.951,4.83203,,,4008950,,,120,2335.0432,0.956,0.714
Costa Rica,2002,18.188,3.862,4075712,9591.554,6.9171915,,,,0.366,2.162,0,4075712,,40.889,12986.001,5.15044,,,4075712,,,120,2362.696,0.954,0.721
Costa Rica,2003,17.572,3.862,4138790,9831.25,7.82946,,,,0.365,2.084,0,4138790,,41.204,13333.217,5.13374,,,4138790,,,120,2356.135,0.958,0.726
Costa Rica,2004,17.136,3.858,4200080,10086.783,7.9293833,,,,0.355,2.028,0,4200080,,39.584,13713.009,4.89063,,,4200080,,,120,2375.4021,0.957,0.731
Costa Rica,2005,17.253,3.844,4261240,10308.374,6.458399,73.19667,,358398,0.343,2.038,0,4261240,,43.437,14049.909,,,,4261240,,,120,2357.8464,0.97,0.739
Costa Rica,2006,16.429,3.892,4321339,10880.477,8.017373,,,,0.333,1.937,0,4321339,,43.074,14864.781,4.61614,,,4321339,,2.026,120,2365.613,0.967,0.745
Costa Rica,2007,16.604,3.992,4380249,11584.677,6.0555706,,,,0.334,1.954,0,4380249,,44.066,15861.875,4.63451,,,4380249,,2.074,120,2392.5747,0.965,0.754
Costa Rica,2008,16.806,4.083,4440057,11935.158,5.788096,,,,0.331,1.98,0,4440057,,44.215,16385.002,4.88697,,,4440057,,2.139,120,2397.8833,0.979,0.762
Costa Rica,2009,16.525,4.134,4499788,11638.002,6.01211,,,,0.324,1.953,0,4499788,,44.608,16024.03,6.0103,,,4499788,,2.197,120,2354.2432,0.96,0.765
Costa Rica,2010,15.407,4.256,4555965,12031.571,6.6486096,73.30926,,405779,0.318,1.827,0,4555965,,43.904,16667.016,6.56574,,,4555965,,2.283,120,2249.2654,0.976,0.769
Costa Rica,2011,15.759,4.287,4609834,12366,6.6156287,,,,0.307,1.877,0,4609834,,46.285,17186.45,6.37989,,,4609834,,2.348,120,2289.8872,0.975,0.778
Costa Rica,2012,15.461,4.304,4663932,12800.048,6.2206626,,,,0.301,1.851,0,4663932,,51.25,17809.941,6.5824,,,4663932,,2.433,120,2242.5991,0.978,0.782
Costa Rica,2013,14.77,4.332,4716153,12952.746,6.260761,,,,0.295,1.779,0,4716153,,51.073,18044.945,6.6874,,,4716153,,2.516,120,2156.5581,0.979,0.787
Costa Rica,2014,14.848,4.452,4767126,13241.992,5.3155665,,,,0.302,1.8,0,4767126,,51.166,18480.652,6.67952,,,4767126,,2.617,120,2135.5332,0.978,0.79
Costa Rica,2015,14.704,4.518,4818044,13557.923,6.147374,73.639626,,411697,0.28,1.797,0,4818044,,49.892,18956.191,6.8735,,,4818044,,2.705,120,2156.9102,0.983,0.792
Costa Rica,2016,14.184,4.822,4867002,13959.342,6.5401855,,,,0.277,1.746,0,4867002,,45.85,19553.6,6.89396,,,4867002,,2.881,120,2212.3835,0.978,0.796
Costa Rica,2017,13.812,4.964,4913177,14372.68,5.3723817,,,,0.277,1.714,0,4913177,,45.739,20168.22,7.06981,,,4913177,,2.999,120,2212.3835,0.982,0.8
Costa Rica,2018,13.622,5.056,4957814,14583.144,7.405567,,,,0.252,1.706,0,4957814,,48.499,20503.277,6.76992,,,4957814,,2.87,120,,0.986,0.804
Costa Rica,2019,12.661,5.124,4999551,14775.292,7.1981583,,,,0.239,1.6,0,4999551,,52.579,20818.062,6.73808,,,4999551,,3.208,120,,0.988,0.811
Costa Rica,2020,11.366,5.573,5034323,13996.39,6.5531106,74.03975,74.03975,520729,0.241,1.448,0,5034323,,48.492,19778.387,6.62898,,,5034323,,2.718,120,,0.994,0.811
Costa Rica,2021,10.543,6.567,5059992,14931.956,,,,,0.238,1.353,0,5059992,,50.109,21220.162,6.24842,,,5059992,,2.77,120,,0.991,0.804
Costa Rica,2022,10.319,6.106,5081765,15496.82,,,,,0.232,1.335,8,5081765,,50.149,22070.922,,,,5081765,,,120,,0.995,0.806
Costa Rica,2023,10.179,5.457,5105527,,,,,,,1.33,8,5105527,,,,,,,5105527,North America,,120,,,
Czechia,1990,12.514,12.559,10301990,14178,16.659801,60.28631,,110394,0.283,1.885,0,10301990,,,23585.182,,,,10301990,,2.722,196,,0.939,0.748
Czechia,1991,12.404,12.083,10304419,12724.541,16.098646,,,,0.285,1.841,1095,10304419,,52.347,20895.879,,,,10304419,,2.676,1291,,0.944,0.746
Czechia,1992,11.738,11.694,10312449,12810.432,16.634018,,,,0.285,1.708,1095,10312449,,52.342,20768.79,3.75176,,,10312449,,2.681,1291,,0.958,0.747
Czechia,1993,11.615,11.467,10320402,12974.197,16.057346,,,,0.285,1.652,1095,10320402,,52.336,20760.055,4.15868,,,10320402,,2.868,1291,1856.9045,0.948,0.755
Czechia,1994,10.286,11.379,10322332,13517.582,15.42972,,,,0.253,1.436,1095,10322332,,52.579,21356.312,4.64996,,,10322332,,2.936,1291,1838.9045,0.947,0.766
Czechia,1995,9.276,11.424,10312040,14550.1045,14.457916,60.06691,,165592,0.237,1.275,1095,10312040,,52.327,22758.598,4.51755,,,10312040,,3.001,1291,1857.9026,0.95,0.775
Czechia,1996,8.753,10.954,10296139,15386.32,12.87189,,,,0.214,1.185,1460,10296139,,51.818,23756.979,4.24491,,,10296139,,2.99,1656,1852.5775,0.951,0.786
Czechia,1997,8.766,10.973,10280049,15494.317,13.616697,,,,0.205,1.171,1460,10280049,,51.816,23659.32,,,,10280049,,3.12,1656,1857.7623,0.954,0.791
Czechia,1998,8.763,10.671,10265431,15657.426,13.163215,,,,0.197,1.156,1460,10265431,,51.952,23597.307,3.58012,,,10265431,,3.039,1656,1877.4183,0.955,0.794
Czechia,1999,8.691,10.725,10251383,16102.508,12.954324,,,,0.188,1.136,1460,10251383,,52.104,23948.385,3.66753,,,10251383,,3.088,1656,1893.5347,0.957,0.799
Czechia,2000,8.838,10.663,10236809,17056.16,13.303531,59.495365,,220789,0.177,1.146,1460,10236809,,51.628,24976.506,3.64034,,,10236809,,3.381,1656,1895.5621,0.957,0.81
Czechia,2001,8.864,10.546,10231941,17868.568,12.967447,,,,0.165,1.146,1460,10231941,,51.264,25833.414,3.73283,,,10231941,,3.443,1656,1818.3157,0.959,0.82
Czechia,2002,9.055,10.575,10239474,18431.027,12.259133,,,,0.164,1.167,1460,10239474,,50.924,26289.627,3.95878,,,10239474,,3.492,1656,1816.5702,0.962,0.826
Czechia,2003,9.148,10.869,10248907,19344.09,13.730231,,,,0.154,1.176,1460,10248907,,50.782,27239.559,4.11728,,,10248907,,3.509,1656,1806.224,0.964,0.833
Czechia,2004,9.542,10.45,10261454,20555.035,12.579678,,,,0.153,1.225,1095,10261454,,50.523,28542.254,3.99239,,,10261454,,3.499,1291,1817.061,0.965,0.838
Czechia,2005,9.968,10.504,10280158,22128.58,12.367986,59.481956,,322540,0.152,1.281,1095,10280158,,50.617,30384.447,3.86591,,,10280158,,3.539,1291,1816.9883,0.967,0.847
Czechia,2006,10.327,10.14,10304594,23888.164,10.917794,,,,0.151,1.333,1095,10304594,,50.535,32352.812,4.19551,,,10304594,,3.551,1291,1799.1667,0.97,0.856
Czechia,2007,11.075,10.124,10337541,25382.807,10.713994,,,,0.156,1.441,1095,10337541,,49.758,33956.246,3.84718,,,10337541,,3.561,1291,1784.3645,0.971,0.862
Czechia,2008,11.451,10.105,10378296,26186.045,10.6049795,,,,0.154,1.508,720,10378296,,49.325,34580.44,3.72719,,,10378296,,3.557,916,1789.5405,0.973,0.865
Czechia,2009,11.298,10.306,10420986,25093.863,11.054777,,,,0.156,1.51,720,10420986,,49.547,32782.613,4.14606,,,10420986,,3.584,916,1778.767,0.974,0.866
Czechia,2010,11.116,10.203,10464035,25922.395,11.406851,59.394257,,398493,0.139,1.509,720,10464035,,49.325,33483.137,4.0335,,,10464035,,3.599,916,1799.5005,0.979,0.872
Czechia,2011,10.337,10.182,10495508,26725,12.241074,,,,0.138,1.427,720,10495508,,49.468,34002.19,4.24209,,,10495508,,3.637,916,1805.6233,0.98,0.876
Czechia,2012,10.278,10.294,10507338,26483.38,12.362189,,,,0.142,1.447,720,10507338,,50.04,33688.1,4.22071,,,10507338,,3.675,916,1776.1244,0.981,0.878
Czechia,2013,10.11,10.391,10511164,26467.629,12.191125,,,,0.145,1.455,720,10511164,,50.918,33661.47,4.04676,,,10511164,,3.688,916,1763.0048,0.986,0.884
Czechia,2014,10.367,10.049,10517222,27030.19,11.230389,,,,0.146,1.526,720,10517222,,50.86,34386.703,3.96523,,,10517222,,3.9345,916,1776.7375,0.986,0.889
Czechia,2015,10.54,10.569,10524419,28437.604,10.249176,59.626503,,416454,0.139,1.589,720,10524419,,51.244,36168.418,5.75182,,,10524419,,3.9516,916,1756.161,0.988,0.891
Czechia,2016,10.695,10.232,10531947,29097.504,10.042276,,,,0.138,1.652,720,10531947,,51.86,37014.96,5.55373,,,10531947,,4.0194,916,1778.3971,0.988,0.894
Czechia,2017,10.844,10.588,10541343,30531.383,10.676532,,,,0.133,1.715,720,10541343,,52.283,38824.887,3.80616,,,10541343,,4.0676,916,1776.162,0.988,0.896
Czechia,2018,10.79,10.705,10548935,31405.09,10.251711,,,,0.129,1.744,727,10548935,,52.775,39941.285,4.26606,,,10548935,,4.074,916,,0.985,0.893
Czechia,2019,10.614,10.654,10554871,32226.553,8.790211,,,,0.124,1.753,727,10554871,,52.59,40989.727,4.54247,,,10554871,,4.119,916,,0.985,0.896
Czechia,2020,10.45,12.248,10550130,30365.37,8.885806,60.120106,60.120106,540921,0.125,1.763,727,10550130,,51.816,38639.98,4.72159,,,10550130,,4.16,916,,0.986,0.891
Czechia,2021,10.616,13.311,10530683,31452.557,9.075679,,,,0.119,1.823,727,10530683,,51.965,40744.457,4.8032,,,10530683,,5.469,916,,0.989,0.891
Czechia,2022,9.083,10.995,10673216,32247.395,,,,,0.113,1.618,734,10673216,,52.221,41052.348,,,,10673216,,,916,,0.988,0.895
Czechia,2023,8.496,10.502,10809722,,,,,,,1.448,734,10809722,,,,,,,10809722,Europe,,916,,,
Denmark,1990,12.302,11.835,5141025,29412,19.637049,60.929195,,235189,0.1,1.664,84,5141025,,,39027.98,,,,5141025,,2.494,196,1440.549,0.979,0.839
Denmark,1991,12.478,11.56,5154346,29915.447,18.292913,,,,0.097,1.685,84,5154346,,61.689,39469.324,5.59676,,,5154346,,2.429,196,1437.0579,0.978,0.843
Denmark,1992,13.013,11.745,5171371,30573.574,17.71487,,,,0.098,1.755,84,5171371,,62.391,40108.89,,,,5171371,,2.596,196,1452.6305,0.979,0.845
Denmark,1993,12.971,12.078,5188639,30649.537,17.769217,,,,0.095,1.75,84,5188639,,61.855,39979.758,7.77282,,,5188639,,2.613,196,1449.0786,0.977,0.848
Denmark,1994,13.319,11.727,5206190,32359.297,15.149955,,,,0.095,1.801,84,5206190,,58.296,41969.688,7.47106,,,5206190,,2.639,196,1406.5643,0.976,0.854
Denmark,1995,13.243,12.032,5233363,33356.14,14.161428,61.228336,,303108,0.095,1.801,84,5233363,,57.468,43015.676,7.47104,,,5233363,,2.682,196,1419.1543,0.975,0.857
Denmark,1996,12.833,11.582,5263072,34325.44,13.63372,,,,0.087,1.751,84,5263072,,58.758,44013.387,7.88494,,,5263072,,2.703,196,1412.2479,0.978,0.864
Denmark,1997,12.747,11.32,5285041,35499.062,12.453143,,,,0.089,1.749,84,5285041,,59.024,45260.137,,,,5285041,,2.78,196,1428.3137,0.98,0.871
Denmark,1998,12.446,11.023,5304264,36361.23,11.693582,,,,0.079,1.723,84,5304264,,59.513,46096.37,8.10675,,,5304264,,2.858,196,1441.1987,0.984,0.878
Denmark,1999,12.411,11.11,5321814,37523.426,11.882268,,,,0.077,1.734,84,5321814,,60.038,47298.54,7.93116,,,5321814,,2.884,196,1456.3748,0.985,0.888
Denmark,2000,12.496,10.846,5339660,39021.176,10.960497,61.77752,,371026,0.075,1.765,84,5339660,,60.222,48907.01,8.08434,,,5339660,,2.912,196,1466.0171,0.986,0.89
Denmark,2001,12.173,10.887,5358825,39425.863,10.745446,,,,0.071,1.742,84,5358825,,59.659,49133.223,8.21545,,,5358825,,2.932,196,1468.9253,0.985,0.897
Denmark,2002,11.921,10.889,5375966,39709.37,10.184294,,,,0.062,1.726,84,5375966,,60.235,49204.9,8.21303,,,5375966,,3.035,196,1462.6897,0.987,0.896
Denmark,2003,11.961,10.677,5390622,39983.145,9.329547,,,,0.057,1.756,238,5390622,,59.724,49262.645,8.12193,,,5390622,,3.078,350,1457.644,0.989,0.901
Denmark,2004,11.918,10.319,5404594,41178.562,10.061657,,,,0.055,1.779,238,5404594,,60.383,50446.543,8.20763,,,5404594,,3.22,350,1458.1553,0.991,0.906
Denmark,2005,11.826,10.124,5419551,42264.63,8.973104,62.33528,,440383,0.055,1.798,238,5419551,,60.391,51483.273,8.08557,,,5419551,,3.324,350,1451.4474,0.989,0.911
Denmark,2006,11.882,10.205,5437421,44025.484,9.310122,,,,0.056,1.841,238,5437421,,60.93,53322.29,7.72991,,,5437421,,3.411,350,1455.6711,0.989,0.911
Denmark,2007,11.672,10.171,5461604,44481.47,8.401507,,,,0.054,1.842,238,5461604,,60.654,53569.027,7.6156,,,5461604,,3.447,350,1432.9716,0.988,0.912
Denmark,2008,11.729,9.948,5493766,44246.4,8.742229,,,,0.056,1.88,238,5493766,,59.903,52982.53,7.47605,,,5493766,,3.573,350,1429.9916,0.989,0.915
Denmark,2009,11.336,9.94,5523168,42090.17,8.692344,,,,0.051,1.84,238,5523168,,59.644,50114.05,8.44888,,,5523168,,3.648,350,1417.2021,0.992,0.909
Denmark,2010,11.313,9.766,5547866,42932.4,7.857078,63.16048,,500772,0.049,1.858,238,5547866,,58.85,50825.414,8.55955,,,5547866,,3.724,350,1422.235,0.99,0.913
Denmark,2011,10.578,9.437,5570846,43575,8.372951,,,,0.044,1.754,238,5570846,,58.589,51293.207,8.48486,,,5570846,,3.785,350,1436.7894,0.981,0.927
Denmark,2012,10.299,9.332,5591912,43509.613,9.215573,,,,0.042,1.723,238,5591912,,58.148,51216.31,7.23782,,,5591912,,3.831,350,1423.2501,0.979,0.931
Denmark,2013,9.923,9.355,5615334,43743.61,8.374652,,,,0.039,1.67,238,5615334,,57.596,51479.266,8.49443,,,5615334,,3.842,350,1425.8413,0.981,0.933
Denmark,2014,10.023,9.113,5643793,44215.633,8.690967,,,,0.035,1.688,238,5643793,,57.019,52048.336,7.63485,,,5643793,,3.872,350,1414.1547,0.973,0.932
Denmark,2015,10.171,9.264,5683698,44940.887,7.592195,64.22437,,595876,0.035,1.712,238,5683698,,56.737,52892.645,7.0104146,,,5683698,,3.934,350,1412.2715,0.979,0.936
